file_path,publishable,flesch_kincaid_grade_level,gunning_fog_index,dale_chall,smog_index,table_count,table_citation_presence,table_density,no_of_columns_per_page_of_table,citation_relevance,title_abstract_consistency,presence_of_opposite_number_of_sections,reference_count,figures_to_text_ratio,equation_density,technical_jargon_score,novelty_score,interdisciplinary_impact_score
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_233.pdf,0,8.7,8.09,6.22,11.1,6,False,0.35294117647058826,3.0,0.0,0.5575796514749527,2,40,0.0,0.004475460820754002,0.002782145881214467,0.6188919843328231,0.02436930388212204
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_5.pdf,0,10.3,9.89,7.49,13.5,0,False,0.0,0,0.0,0.5413440652191639,3,27,0.0,0.0011061946902654867,0.0033849129593810446,0.3149161565537984,0.2937040607215716
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_192.pdf,0,10.3,9.5,5.83,12.9,1,False,0.043478260869565216,1.0,0.0,0,5,61,0.0,0.0033121722329561135,0.01121246674268339,0.5509899398684502,0.04550782673968336
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_96.pdf,0,,,,,,,,,,,,,,,,,
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_82.pdf,0,12.0,9.65,7.39,13.8,1,False,0.03333333333333333,4.0,0.0,0.8007093667984009,1,67,0.0015943877551020409,0.0007971938775510204,0.021063717746182202,0.5094360470771789,0.10784276705768958
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_186.pdf,0,9.2,9.64,7.51,12.3,65,False,10.833333333333334,4.815384615384615,0.0,0.5020900443196297,2,36,0.0,0.010223765432098766,0.011011301072153,0.5208078917173239,0.15056428991173545
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_69.pdf,0,8.9,8.88,6.6,12.5,2,False,0.18181818181818182,6.0,0.0,0.5693554580211639,3,0,0.0,0.0024444444444444444,0.025298664792691498,0.5449877259436618,0.11183382459236266
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_179.pdf,0,9.6,10.35,7.94,12.5,5,True,0.625,4.2,0.0,0.8686884939670563,2,34,0.0010850694444444445,0.012369791666666666,0.014776742691937038,0.5504970550537109,0.14645469384018
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_151.pdf,0,8.5,8.3,6.68,11.3,7,False,0.4117647058823529,8.0,0.0,0.8563955128192902,2,0,0.0,0.011440888741502238,0.012051217675119257,0.4623225927352905,0.11727071287882393
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_55.pdf,0,10.0,9.77,7.91,12.7,4,True,0.4444444444444444,7.5,0.0,0.8426500558853149,2,0,0.0017967984318850048,0.00277687030382228,0.008485150985774894,0.558443140632966,0.1431495419645367
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_41.pdf,0,9.2,8.62,6.36,12.4,2,False,0.09523809523809523,5.0,0.0,0.5155617669224739,2,19,0.0,0.005987261146496815,0.03357549577851954,0.5460020114236803,0.06300365344912269
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_145.pdf,0,12.7,11.85,7.59,15.8,12,True,0.42857142857142855,8.083333333333334,0.0,0,5,0,0.0,0.012559350589676827,0.007540056550424128,0.6192380883991718,0.15023940117620754
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_390.pdf,0,10.7,9.7,7.18,13.1,2,True,0.14285714285714285,5.5,0.0,0.5373993031680584,2,21,0.0,0.004125412541254125,0.014905857740585775,0.5311300180490734,0.14662988311994904
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_384.pdf,0,10.1,9.01,6.98,12.4,10,True,1.25,4.1,0.0,0.7159743905067444,2,0,0.0,0.003082914165179296,0.008807247106190236,0.5802455052480859,0.09047260969048734
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_353.pdf,0,10.3,9.55,7.37,12.8,5,False,0.8333333333333334,6.4,0.0,0.5175136160105467,3,83,0.0,0.008426019548365353,0.012313521193464362,0.5655757803705674,0.18484089117402816
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_347.pdf,0,10.9,9.57,6.47,13.3,1,False,0.03571428571428571,6.0,0.0,0,3,0,0.0002854967643700038,0.004472782641796727,0.010941247002398081,0.508793603181839,0.04236630344785363
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_343.pdf,0,10.1,9.22,7.07,12.8,6,True,0.375,12.0,0.0,0.6222303882241249,3,43,0.0,0.004263786242183059,0.018758374274229567,0.5589317654409717,0.24143008275179423
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_357.pdf,0,10.3,9.31,7.0,12.6,2,False,0.18181818181818182,9.5,0.0,0.5108426455408335,1,130,0.0,0.011439212556530992,0.014735310169183191,0.5390704300866198,0.05834287897659799
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_380.pdf,0,9.5,8.59,7.41,11.9,4,True,0.5,2.75,0.0,0.8661707937717438,2,0,0.0,0.01150412087912088,0.02446941323345818,0.5295260320449697,0.05700863899917116
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_394.pdf,0,12.4,10.36,7.74,14.5,2,False,0.4,2.5,0.0,0.5773608162999153,2,73,0.0,0.0,0.005072181037846274,0.4773937240975802,0.2117251684303875
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_79.pdf,0,6.5,7.05,6.24,10.3,2,False,0.09090909090909091,3.0,0.0,0.5696539059281349,2,51,0.0,0.006600176004693458,0.0012172854534388314,0.5793982195002693,0.22856168783616507
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_169.pdf,0,10.6,9.49,6.82,13.0,5,False,0.22727272727272727,8.4,0.0,0.5389093235135078,2,31,0.0,0.011578152529574628,0.01355166572557877,0.49082692183297255,0.06019345195454382
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_141.pdf,0,,,,,,,,,,,,,,,,,
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_45.pdf,0,8.8,9.22,7.17,12.0,0,False,0.0,0,0.0,0.5444371290504932,3,50,0.0,0.023397514014136,0.003979739507959479,0.6540352813575578,0.024659702181816102
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_51.pdf,0,12.1,11.13,8.2,14.1,1,False,0.125,1.0,0.0,0.5752697139978409,3,24,0.00039184952978056425,0.001567398119122257,0.04990524320909665,0.6096239288016629,0.08695116816003859
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_155.pdf,0,10.1,10.09,7.37,13.3,5,False,0.4166666666666667,7.0,0.0,0.5368769615888596,3,34,0.0,0.008466819221967964,0.001026694045174538,0.7060841968361761,0.03795103542506695
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_182.pdf,0,12.3,9.85,6.51,14.2,0,False,0.0,0,0.0,0.8175765573978424,2,25,0.0,0.00391625244765778,0.0032427039161885755,0.5909560489896182,0.06116378890250238
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_86.pdf,0,9.3,7.27,5.6,12.2,134,False,3.9411764705882355,3.9402985074626864,0.0,0.5186156257987022,2,46,0.0,0.011519364448857995,0.0029258480387674866,0.3612868279218674,0.1929175116733437
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_92.pdf,0,11.3,10.71,7.54,13.1,2,True,0.14285714285714285,2.0,0.0,0.5221030190587044,2,32,0.0,0.006521334078628657,0.010343778521448129,0.4119778156280518,0.07421737824680956
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_196.pdf,0,8.7,9.24,6.23,10.7,0,False,0.0,0,0.0,0.5654426589608192,3,45,0.0,0.011077447453133877,0.00473186119873817,0.3656939625740051,0.05510712348029477
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_1.pdf,0,11.5,9.46,5.73,13.8,3,True,0.046875,6.666666666666667,0.0,0.5304717719554901,1,0,0.0,0.0007100737859281899,0.00582039911308204,0.5517087434294037,0.29189047463821527
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_237.pdf,0,7.0,7.66,6.21,10.8,11,True,0.39285714285714285,3.6363636363636362,0.0,0.7559680938720703,2,106,0.0,0.009670448406266883,0.012887828162291169,0.5439313634727778,0.13208233765715385
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_223.pdf,0,8.7,7.66,7.0,11.9,7,False,0.6363636363636364,7.428571428571429,0.0,0,1,92,0.0,0.014996429421566294,0.018417462482946793,0.5190650821759784,0.11964309196760556
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_222.pdf,0,9.4,8.96,6.6,11.3,22,False,0.6285714285714286,1.9090909090909092,0.0,0.5329737216234207,1,0,0.0,0.006921399450080592,0.004630890765459003,0.4760264381214425,0.0018323279917240142
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_236.pdf,0,8.0,8.22,5.72,11.3,3,False,0.05555555555555555,4.333333333333333,0.0,0.7909918427467346,2,4,0.0,0.005816501334608183,0.015491314493129375,0.41407214564246103,0.11616791628205721
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_93.pdf,0,11.8,10.36,7.2,13.6,3,True,0.3,3.3333333333333335,0.0,0.5161925461143255,3,17,0.0,0.018267784225231034,0.013636363636363636,0.575184047526934,0.0763448663905516
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_197.pdf,0,9.6,8.95,7.36,12.2,1,False,0.2,2.0,0.0,0.5539366789162159,2,52,0.0,0.003427366200896388,0.0021123785382340513,0.5995980539105155,0.018666465207934378
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_183.pdf,0,11.6,11.08,6.51,14.0,11,False,0.7857142857142857,11.272727272727273,0.0,0.5270313434302807,3,57,0.003549656609306274,0.008874141523265685,0.008437466623945317,0.5704050827642967,0.07318011540346427
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_87.pdf,0,9.7,10.83,5.72,11.2,16,False,0.38095238095238093,13.0,0.0,0.5507105104625225,2,32,0.0,0.0854004689621128,0.0015088645794039985,0.3203003406524658,0.12122320379268792
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_50.pdf,0,10.9,9.9,6.82,14.0,2,True,0.08333333333333333,12.0,0.0,0.5400454625487328,0,57,0.0,0.0037132542547705003,0.013083451202263084,0.5730783474445342,0.0554931568489514
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_154.pdf,0,10.9,10.06,6.75,13.3,1,False,0.05263157894736842,8.0,0.0,0,2,17,0.0,0.00039957378795950983,0.024568863690054336,0.5065461399762528,0.05204837222067666
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_140.pdf,0,9.1,8.94,6.62,11.6,0,False,0.0,0,0.0,0.5250509511679411,3,0,0.0,0.019821605550049554,0.036463798530954876,0.5035739934669351,0.015952754579484463
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_44.pdf,0,9.3,9.38,6.88,12.9,0,False,0.0,0,0.0,0.571289487183094,1,84,0.0,0.015373459028281364,0.0034527406128614588,0.39100061670134345,0
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_168.pdf,0,11.6,9.97,7.14,14.0,2,False,0.16666666666666666,2.0,0.0,0.5404190942645073,2,29,0.0,0.005853994490358127,0.008278145695364239,0.6084870861201991,0.2657301392734535
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_78.pdf,0,8.2,10.68,6.82,10.4,0,False,0.0,0,0,0,7,0,0.0,0.024620609147829778,0.0015875306682060903,0.6071520984172821,0.019259497337043286
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_395.pdf,0,11.5,10.2,7.77,13.6,2,True,0.15384615384615385,9.5,0.0,0.7834176421165466,2,0,0.003850050658561297,0.0016210739614994933,0.014033942558746737,0.6360443919477329,0.06839764237508636
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_381.pdf,0,9.1,8.56,7.35,12.2,9,True,1.125,8.777777777777779,0.0,0.7965891659259796,2,0,0.0,0.003876570010854396,0.015373699148533586,0.5813929529676976,0.04638504832983017
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_356.pdf,0,9.7,8.78,7.15,12.6,4,True,0.3333333333333333,3.25,0.0,0.8265872001647949,1,77,0.06874487284659557,0.01214109926168991,0.006360078277886497,0.5671049204991037,0.09561117919426589
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_342.pdf,0,8.7,8.68,6.8,11.4,5,False,0.5555555555555556,5.4,0.0,0.5311890617012978,3,0,0.0,0.004591513616212793,0.009644670050761422,0.6077762357393901,0.13903954317948133
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_368.pdf,0,10.0,9.46,7.5,12.9,17,True,1.7,7.529411764705882,0.0,0.8364458084106445,2,0,0.0006154793045083859,0.007078012001846438,0.008136094674556213,0.5413546707142483,0.05830171525270719
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_354.pdf,0,11.6,9.67,6.8,13.6,31,False,5.166666666666667,2.774193548387097,0.0,0.5079636629670858,1,35,0.000855431993156544,0.000213857998289136,0.002583979328165375,0.5240879836289779,0.06391676303015818
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_340.pdf,0,12.8,10.21,8.23,14.0,4,False,0.5714285714285714,1.75,0.0,0,3,33,0.004321209938782859,0.0,0.01948051948051948,0.5021914673888165,0.20792149203138746
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_397.pdf,0,12.2,10.45,7.47,14.6,2,False,0.125,7.5,0.0,0.7261592596769333,2,64,0.0,0.0027142857142857142,0.012559549588566478,0.3831945140398186,0.2539290691666622
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_383.pdf,0,10.0,9.19,7.39,12.7,5,False,0.625,9.0,0.0,0.729046493768692,2,0,0.0005047106325706595,0.004205921938088829,0.0108257804632427,0.596278143321213,0.18123916740007037
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_156.pdf,0,12.2,9.6,6.99,14.0,6,False,0.75,5.166666666666667,0.0,0,1,43,0.0,0.013293650793650793,0.0027739251040221915,0.49672029736923845,0.0054880140349268915
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_52.pdf,0,10.6,10.44,7.01,12.2,1,False,0.045454545454545456,2.0,0.0,0.5668342113494873,2,0,0.0001467782181124321,0.008513136650521063,0.013001569154898005,0.5751596428380155,0.061712754811921997
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_46.pdf,0,9.6,10.66,5.96,10.8,11,False,0.12790697674418605,9.909090909090908,0,0,7,0,0.0,0.000553016852460925,0.002269779507133593,0.6286590218544006,0.02198323830962181
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_142.pdf,0,13.4,11.48,7.26,14.6,8,False,0.8,6.25,0.0,0.6312867701053619,3,91,0.0017089522807940056,0.0006572893387669252,0.024143985952589993,0.4090810081716311,0.09121620959307933
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_195.pdf,0,11.7,10.87,6.19,13.1,1,True,0.045454545454545456,4.0,0.0,0.5733071565628052,2,56,0.0,0.00394174969889412,0.0018779342723004694,0.5299608945846558,0.013037361484020949
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_91.pdf,0,8.7,7.3,6.4,11.8,5,False,0.21739130434782608,3.4,0.0,0.49110449105501175,0,0,0.0,0.007023705004389816,0.006429834431763382,0.38082901933691005,0.009544278401881457
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_85.pdf,0,9.4,9.39,6.87,12.0,0,False,0.0,0,0.0,0.5781048759818077,3,42,0.0,0.007300428503412157,0.010382375284882249,0.5750501825229117,0.07892746636727
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_181.pdf,0,8.2,8.16,6.95,11.3,37,True,3.0833333333333335,5.135135135135135,0.0,0.7143079340457916,2,0,0.0,0.0066298342541436465,0.010116148370176097,0.4806705735231701,0.04632472349330783
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_2.pdf,0,11.2,10.68,7.49,13.7,1,False,0.14285714285714285,10.0,0.0,0.5295382291078568,2,20,0.0,0.0016460905349794238,0.0056179775280898875,0.49937995355785564,0.16864222427877024
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_208.pdf,0,9.1,8.8,6.34,11.8,4,True,0.2222222222222222,14.5,0.0,0.5502065420150757,3,42,0.0,0.0029843322556577967,0.01530254106415836,0.5254401111602783,0.028415038450662386
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_220.pdf,0,10.9,9.95,7.13,12.8,5,True,0.3125,6.4,0.0,0.740761935710907,0,27,0.0,0.0048773490173576245,0.0013419816595839856,0.5909195528161235,0.08941648446602532
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_234.pdf,0,10.8,9.86,8.35,12.9,4,True,1.0,3.5,0.0,0.5157131385058165,1,53,0.0,0.002182725288431556,0.01209865053513262,0.40494551445756644,0.10952445691426321
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_235.pdf,0,9.8,8.65,6.82,12.6,4,False,0.5,8.75,0.0,0.4836667329072952,1,44,0.0,0.026360256843528218,0.034209854480469745,0.33995444564258354,0.08446011333248066
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_209.pdf,0,10.9,9.33,7.36,13.0,5,True,0.38461538461538464,5.2,0.0,0.5229921340942383,2,24,0.0004083299305839118,0.002449979583503471,0.014218009478672985,0.4552310007882405,0.08169201249022133
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_3.pdf,0,8.4,8.37,7.42,11.9,1,False,0.09090909090909091,2.0,0.0,0,5,0,0.0,0.009176942930886148,0.00821256038647343,0.5975002565473881,0.2322997589687663
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_84.pdf,0,11.1,10.3,7.22,13.1,2,False,0.4,4.5,0.0,0.5488164238631725,2,0,0.0,0.0009138679460817912,0.02566158781074579,0.5700618400023534,0.05278709651127643
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_180.pdf,0,9.4,9.23,6.75,12.5,4,False,0.2857142857142857,6.25,0.0,0.6836233139038086,2,0,0.0,0.008728737690241718,0.021194249907851088,0.33521426981145686,0.15827184416741488
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_194.pdf,0,10.8,8.93,7.45,12.9,1,False,0.25,22.0,0.0,0.4700752757489681,1,41,0.0,0.008144796380090498,0.00864677907479464,0.5490026162730324,0.007000698521733284
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_90.pdf,0,10.8,8.59,5.53,13.8,17,True,0.20481927710843373,16.941176470588236,0.0,0.7123455852270126,3,42,0.0013571826280623608,0.004489142538975501,0.021860645304112015,0.5672530298201454,0.09093855417927996
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_47.pdf,0,10.7,8.09,6.29,13.0,2,False,0.08333333333333333,4.0,0.0,0.5432215221226215,1,0,9.889240506329114e-05,0.00949367088607595,0.013304506901712955,0.4788500715185095,0.04660025877509148
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_143.pdf,0,11.2,10.01,6.62,13.6,8,False,0.42105263157894735,8.0,0.0,0.7219087183475494,0,133,0.00012097749818533752,0.009738688603919672,0.006912878787878788,0.39726190035993403,0.21224482981238457
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_157.pdf,0,10.7,8.77,6.79,13.1,22,False,1.4666666666666666,6.590909090909091,0.0,0,2,79,0.00153576129881527,0.002413339183852567,0.006846780162842339,0.5023069929296725,0.07021544396957001
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_53.pdf,0,10.2,9.55,7.2,13.0,7,False,1.0,12.571428571428571,0.0,0.5115303890779614,3,63,0.0,0.0049884881043745204,0.0012206286237412267,0.4431493217746417,0.08281772496230384
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_382.pdf,0,11.0,9.12,7.46,13.2,2,False,0.25,10.0,0.0,0.790919840335846,1,0,0.0019102196752626551,0.004934734161095192,0.017389174626500123,0.5547502091526986,0.027686012955382467
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_396.pdf,0,13.0,9.65,7.72,14.5,2,True,0.16666666666666666,4.5,0.0,0.728417158126831,1,27,0.0008050233456770246,0.003542102720978908,0.02264978080857282,0.5134260037670965,0.24886168311150936
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_341.pdf,0,7.6,7.73,7.02,10.8,1,False,0.08333333333333333,1.0,0.0,0.4769316613674164,5,15,0.0,0.01154639175257732,0.009624340266997827,0.5256741831379552,0.28006445693204346
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_355.pdf,0,11.1,10.45,8.03,13.9,4,False,0.6666666666666666,10.0,0.0,0,3,46,0.0,0.0025207057976233344,0.005205320994794679,0.4883555250831797,0.1456327687784662
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_369.pdf,0,11.1,9.84,6.85,13.2,2,False,0.1111111111111111,8.5,0.0,0.7528497576713562,1,0,0.00039785160135269546,0.004276904714541476,0.01621701312103789,0.47123491926107486,0.05816153754294076
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_332.pdf,0,11.7,9.77,7.48,13.6,3,False,0.25,11.0,0.0,0.7239930331707001,1,81,0.0014077897700610043,0.005396527451900516,0.018377001455604076,0.5451365798711777,0.06149052737765718
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_326.pdf,0,11.0,9.0,7.09,13.5,4,True,0.2222222222222222,3.25,0.0,0,1,0,0.0005352602703064365,0.003880636959721665,0.018791675085875936,0.5592833798959715,0.02289535794407129
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_34.pdf,0,5.5,9.54,10.48,3.8,1,False,0.08333333333333333,17.0,0,0,8,0,0.0,0.00022999080036798528,0.0,0.6675062924623489,0
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_20.pdf,0,9.0,9.33,7.09,12.1,2,False,0.1,5.5,0.0,0.5714602917432785,1,84,0.0,0.014308198597796537,0.005613126079447323,0.5690615838127476,0.07472389823347224
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_124.pdf,0,10.0,8.55,6.55,12.6,4,False,0.19047619047619047,8.25,0.0,0.5351866632699966,1,29,0.0,0.004724143748945504,0.00794044665012407,0.5335845047235489,0.037544775009155276
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_118.pdf,0,9.9,8.97,5.79,12.5,8,False,0.07339449541284404,2.25,0,0,3,0,0.000250507974503855,0.01274807248030729,0.0073756511317014705,0.7335890382528305,0.15954626436815345
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_246.pdf,0,9.2,8.88,6.54,12.1,0,False,0.0,0,0.0,0.5277348309755325,2,0,0.0,0.013318025258323766,0.011098981077147015,0.5904650217913963,0.22752932582588423
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_252.pdf,0,9.8,8.33,6.47,12.5,84,True,3.0,3.142857142857143,0.0,0.5132798189297318,1,128,0.00016005121638924455,0.0154449423815621,0.009286469965910427,0.4784763904718252,0.0985595476997621
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_285.pdf,0,9.3,8.74,7.68,12.1,0,True,0.0,0,0.0,0.5162747781723738,3,11,0.0,0.0019450522732798443,0.0007064641469445425,0.5021380339350019,0.03408132307231426
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_291.pdf,0,9.4,9.25,6.79,12.3,1,True,0.08333333333333333,2.0,0.0,0.6542591452598572,3,0,0.0,0.012304105685791995,0.03167877320419693,0.4328557408019288,0.11177075556695709
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_290.pdf,0,11.8,9.89,7.18,13.8,31,True,1.2916666666666667,6.354838709677419,0.0,0.8268815577030182,2,77,0.0,0.00756838577143475,0.007273342354533153,0.5654953726061753,0.06714841404011877
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_284.pdf,0,7.9,8.65,6.69,11.2,11,True,0.5789473684210527,10.909090909090908,0.0,0.5503030493855476,2,0,0.0,0.01841109709962169,0.01389854065323141,0.48748788646797636,0.2758410102048822
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_253.pdf,0,11.0,10.13,7.04,13.3,3,True,0.0967741935483871,6.333333333333333,0.0,0,4,0,0.0015151515151515152,0.0030303030303030303,0.02494802494802495,0.571002868088809,0.082051235264132
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_247.pdf,0,9.9,9.23,6.04,12.1,3,True,0.08571428571428572,5.666666666666667,0.0,0.6088235378265381,0,88,0.0001162385214460072,0.01435545739858189,0.010758570386579139,0.3818932801904813,0.2502384653639145
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_119.pdf,0,11.6,10.15,6.39,13.8,0,False,0.0,0,0.0,0.504725955426693,2,0,0.0,0.008906182447038478,0.010228725671260121,0.5392605684305493,0.12218998306752381
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_21.pdf,0,9.9,10.07,6.92,13.0,2,False,0.125,9.0,0.0,0.5760709047317505,0,58,0.0,0.013192154139906266,0.002405130946018172,0.4559514277511173,0.2008611328824067
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_125.pdf,0,7.1,7.56,8.87,9.8,4,True,0.5,6.75,0,0,7,0,0.0,0.00312256049960968,0.018282166264229044,0.6799481257796287,0.12389631744447463
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_131.pdf,0,9.9,9.05,7.31,12.0,7,True,0.875,6.428571428571429,0.0,0.8064970374107361,2,54,0.0,0.0029229082937522835,0.013235294117647059,0.579341219053712,0.02525239684648481
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_35.pdf,0,7.3,7.77,6.33,10.9,0,False,0.0,0,0.0,0.5820189341902733,3,6,0.0,0.011686991869918699,0.018371688261458134,0.5838300155741828,0.04443179108202457
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_327.pdf,0,8.4,7.1,6.74,11.6,24,True,0.8571428571428571,6.625,0.0,0.48435830138623714,2,80,0.0,0.003800058462437884,0.012228067680932746,0.42704405373176646,0.07194154230479831
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_333.pdf,0,10.3,9.77,6.99,13.1,0,False,0.0,0,0.0,0.6256162077188492,1,16,0.0,0.0011596443757247777,0.005164622336991607,0.5993689380848579,0.016193692944943903
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_325.pdf,0,9.7,9.03,7.13,12.6,18,True,0.75,3.4444444444444446,0.0,0.7432463020086288,1,0,0.0,0.005511160099200882,0.006961506961506962,0.5765583561078922,0.024154297914355992
/Users/sparshkarna/Desktop/DataScienceProject/papers/non-publishable/paper_331.pdf,0,9.9,8.0,7.19,11.9,5,True,0.45454545454545453,4.2,0.0,0.7676235437393188,1,0,0.0032772232980783555,0.0005958587814687919,0.014979573309123922,0.5609971810942112,0.14146351600428514
